,도로명,링크아이디,시점명,종점명,거리,차선수,평균속도,좌표
4154,장안벚꽃로,1050013300,전동중교앞,장안지하차도,619.0,2.0,30.564440660202255,"LINESTRING(206368.052354 453929.127829, 206579.679736 453605.280905, 206665.415539 453495.338329, 206696.992861 453435.642493, 206705.975385 453412.260697)"
4155,장안벚꽃로,1050013400,장안지하차도,전동중교앞,621.0,2.0,31.912437596006146,"LINESTRING(206717.177213 453416.564074, 206707.936671 453440.6175, 206675.528556 453501.883919, 206589.450836 453612.26495, 206378.097675 453935.692243)"
4156,장월로,1070016301,부동산,상월곡역,213.0,0.0,22.48124995199693,"LINESTRING(204176.37 456473.54, 204180.32 456448.03, 204185.06 456402.04, 204192.08 456326.45, 204196.81 456286.81, 204198.74 456282.08, 204208.66 456265.26)"
4157,장월로,1070016302,장위초교,부동산,666.0,0.0,23.16530434747824,"LINESTRING(204319.47 457110.46, 204322.73 457101.33, 204324.23 457093.98, 204323.82 457088.2, 204312.13 457009.07, 204301.01 456955.63, 204263.11 456862.16, 204212.3 456736.88, 204168.86 456627.22, 204166.29 456618.51, 204164.68 456608.64, 204165.39 456601.34, 204171.89 456536.97, 204176.32 456474.04)"
4158,장월로,1070016401,상월곡역,부동산,208.0,0.0,19.57587996831797,"LINESTRING(204218.99 456271.36, 204209.52 456287.42, 204208.53 456289.84, 204204.01 456327.72, 204197 456403.21, 204192.22 456449.56, 204188.23 456475.38)"
4159,장월로,1070016402,부동산,장위초교,669.0,0.0,19.225968934011775,"LINESTRING(204188.29 456474.88, 204183.85 456537.99, 204177.33 456602.52, 204176.77 456608.24, 204178.01 456615.84, 204180.21 456623.31, 204223.44 456732.41, 204274.23 456857.65, 204312.54 456952.13, 204323.95 457006.96, 204335.76 457086.9, 204336.31 457094.77, 204334.32 457104.56, 204330.77 457114.49)"
4160,장월로,1070019301,장곡초교,장위초교,289.0,0.0,17.58827716173835,"LINESTRING(204281.71 457386.47, 204275.81 457377.7, 204270.51 457367.23, 204266.87 457355.05, 204264.38 457344.67, 204262.84 457333.07, 204262.43 457318.23, 204263.9 457290.14, 204265.38 457270.1, 204267.87 457255.02, 204271.91 457241.77, 204282.06 457217.87, 204303.66 457163.07, 204315.05 457128.4, 204319.3 457111.05)"
4161,장월로,1070019302,중고재활용센타,장곡초교,110.0,0.0,19.038541922683052,"LINESTRING(204350.75 457471.51, 204310.83 457423.8, 204299.13 457410.37, 204291.65 457400.84, 204281.75 457386.54)"
4162,장월로,1070019401,장위초교,장곡초교,279.0,0.0,18.530565404185868,"LINESTRING(204330.95 457113.9, 204326.59 457131.7, 204314.96 457167.15, 204293.17 457222.42, 204283.21 457245.88, 204279.58 457257.76, 204277.31 457271.52, 204275.88 457290.9, 204274.44 457318.38, 204274.82 457332.11, 204276.19 457342.47, 204278.46 457351.93, 204281.7 457362.77, 204286.19 457371.62, 204291.67 457379.78)"
4163,장월로,1070019402,장곡초교,중고재활용센타,108.0,0.0,14.100761784754225,"LINESTRING(204291.62 457379.71, 204301.31 457393.72, 204308.38 457402.71, 204319.96 457416.01, 204359.95 457463.81)"
4164,장월로,1070020701,정외과의원,중고재활용센타,123.0,0.0,14.742632888504865,"LINESTRING(204446.26 457550.08, 204351.54 457472.3)"
4165,장월로,1070020702,박가네생고기,정외과의원,39.0,0.0,16.48637318388377,"LINESTRING(204476.76 457574.35, 204446.33 457550.14)"
4166,장월로,1070020703,광운초교앞,박가네생고기,365.0,0.0,15.6644646937404,"LINESTRING(204761.34 457802.16, 204738.76 457785.41, 204667.75 457728.04, 204581.38 457657.81, 204476.75 457574.35)"
4167,장월로,1070020801,중고재활용센타,정외과의원,123.0,0.0,16.344088557667693,"LINESTRING(204359.16 457463.02, 204453.88 457540.81)"
4168,장월로,1070020802,정외과의원,박가네생고기,39.0,0.0,18.94525795250896,"LINESTRING(204453.8 457540.75, 204484.23 457564.96)"
4169,장월로,1070020803,박가네생고기,광운초교앞,364.0,0.0,13.662357862903225,"LINESTRING(204484.24 457564.97, 204588.9 457648.46, 204675.3 457718.72, 204746.11 457775.92, 204768.49 457792.53)"
4170,장위로,1070018500,장위동원천주유소,국민은행장위동지점,403.0,1.0,19.41844518849206,"LINESTRING(204711.758754 457194.208422, 204697.2596 457183.842881, 204676.759582 457173.429737, 204641.88402 457163.614171, 204552.556311 457135.131112, 204499.39273 457115.665087, 204457.271656 457099.707362, 204437.428148 457095.241746, 204410.932738 457096.577841, 204348.340742 457110.677754, 204329.012266 457113.087523)"
4171,장위로,1070018600,국민은행장위동지점,장위동원천주유소,412.0,1.0,18.9594978078597,"LINESTRING(204327.527665 457101.179712, 204346.274971 457098.8424, 204409.300065 457084.644924, 204438.462245 457083.174351, 204460.731765 457088.185921, 204503.581524 457104.419711, 204556.443773 457123.775403, 204645.333298 457152.118741, 204681.144208 457162.197557, 204703.501676 457173.554208, 204718.737625 457184.446488)"
4172,장위로,1070018700,국민은행장위동지점,창문여고앞,1126.0,1.0,21.071060395865338,"LINESTRING(204330.321898 457112.771842, 204305.078288 457121.958812, 204050.593011 457152.205847, 203802.742196 457154.920878, 203623.764269 457197.287348, 203598.575824 457201.173244, 203570.171196 457200.665021, 203543.298919 457192.704026, 203515.290729 457178.507703, 203302.547871 457020.835972, 203271.039513 457011.095725)"
4173,장위로,1070018800,창문여고앞,국민은행장위동지점,1118.0,1.0,20.789825412826424,"LINESTRING(203274.583619 456999.631027, 203308.04812 457009.97598, 203521.620877 457168.262781, 203547.752265 457181.507821, 203572.016287 457188.696113, 203597.762416 457189.156769, 203621.463746 457185.500295, 203801.276487 457142.936214, 204049.816906 457140.213629, 204302.281141 457110.206806, 204326.218032 457101.495394)"
4174,장위로,1070019700,광운대입구,장위동원천주유소,419.0,1.0,17.071840365783412,"LINESTRING(204992.918337 457488.809282, 204960.389671 457470.398822, 204943.904381 457459.035324, 204928.943047 457443.673358, 204903.783624 457410.08636, 204885.665778 457381.942855, 204864.501899 457325.781309, 204854.300505 457304.222161, 204845.052598 457290.857525, 204817.314447 457271.563399, 204711.70159 457194.167045)"
4175,장위로,1070019800,장위동원천주유소,광운대입구,416.0,1.0,19.378346486175115,"LINESTRING(204718.79479 457184.487865, 204824.288259 457261.796728, 204853.685951 457282.2452, 204864.727325 457298.201668, 204875.558339 457321.091426, 204896.445547 457376.518784, 204913.643119 457403.232773, 204938.081608 457435.857349, 204951.681717 457449.821638, 204966.770599 457460.222577, 204997.748696 457477.591555)"
4176,장충단로,1010000300,남산2호터널북단,국립극장,543.0,2.0,30.375366655465953,"LINESTRING(200335.202982 450644.415564, 200314.116387 450613.935766, 200261.491121 450548.854513, 200249.346486 450531.494761, 200238.33296 450511.274777, 200229.523438 450485.45324, 200201.370964 450375.25807, 200194.209602 450354.268085, 200185.166733 450335.007329, 200173.935968 450318.468154, 200049.907523 450196.902828)"
4177,장충단로,1010000400,국립극장,남산2호터널북단,545.0,2.0,34.60382106054787,"LINESTRING(200058.307281 450188.332877, 200183.190859 450310.736353, 200195.626491 450329.049896, 200205.353156 450349.767095, 200212.880638 450371.83018, 200241.033126 450482.025404, 200249.360095 450506.432533, 200259.563745 450525.165647, 200271.084612 450541.633775, 200323.729641 450606.739469, 200345.071531 450637.588285)"
4178,장충단로,1010001300,장충체육관,남산2호터널북단,456.0,3.0,28.262222542242704,"LINESTRING(200508.453033 451062.893874, 200507.262884 451041.315625, 200501.75958 451017.343965, 200366.394781 450695.907519, 200335.005952 450644.111541)"
4179,장충단로,1010001400,남산2호터널북단,장충체육관,461.0,3.0,18.734877864183307,"LINESTRING(200345.26856 450637.892308, 200377.11296 450690.440042, 200513.222598 451013.645177, 200519.188176 451039.630442, 200520.434822 451062.233018)"
4180,장충단로,1010005300,광희동사거리,장충체육관,593.0,3.0,21.596610159050183,"LINESTRING(200627.618271 451629.758708, 200620.308899 451584.828006, 200569.327145 451407.245378, 200516.386542 451275.627936, 200504.24717 451245.123914, 200495.827819 451217.235082, 200490.439729 451192.57176, 200488.470228 451173.758324, 200490.040795 451151.089675, 200508.56785 451061.350306)"
4181,장충단로,1010005400,장충체육관,광희동사거리,588.0,3.0,26.684958941372248,"LINESTRING(200520.320006 451063.776586, 200501.956267 451152.724898, 200500.513654 451173.546743, 200502.305234 451190.660611, 200507.451245 451214.215846, 200515.586643 451241.164094, 200527.527921 451271.17034, 200580.69079 451403.340366, 200632.039086 451582.199753, 200639.462565 451627.831867)"
4182,장충단로,1010011900,동대문역사문화공원역,광희동사거리,210.0,3.0,31.118668226766513,"LINESTRING(200684.809155 451832.608469, 200667.696162 451771.953279, 200650.58317 451711.298088, 200627.765847 451630.4245)"
4183,장충단로,1010012000,광희동사거리,동대문역사문화공원역,210.0,3.0,24.048903209805427,"LINESTRING(200639.314989 451627.166075, 200656.427981 451687.821266, 200673.540973 451748.476457, 200696.358296 451829.350045)"
4184,장충단로,1010017300,청계6가,동대문역사문화공원역,455.0,4.0,23.20114023297491,"LINESTRING(200852.301458 452248.012806, 200854.540648 452210.569154, 200852.707343 452182.424931, 200849.075211 452161.421659, 200840.729773 452135.885273, 200705.063401 451887.01983, 200694.290698 451862.847377, 200684.858709 451832.77486)"
4185,장충단로,1010017400,동대문역사문화공원역,청계6가,460.0,3.0,21.726147817460316,"LINESTRING(200696.308742 451829.183654, 200705.533442 451858.59526, 200715.829023 451881.697119, 200851.793626 452131.109635, 200860.75158 452158.52027, 200864.64051 452181.008515, 200866.563998 452210.537188, 200864.280058 452248.729145)"
4186,장충단로,1020020100,국립극장,버티고개삼거리,607.0,2.0,39.11898607110855,"LINESTRING(200049.896694 450196.892188, 199986.932918 450134.865692, 199974.464548 450114.345295, 199965.498132 450092.358048, 199962.037341 450074.97135, 199961.151321 450058.279974, 199964.708016 450043.761348, 199970.311658 450028.602118, 199978.546251 450014.449026, 199989.234099 450001.025154, 200182.671222 449809.619952, 200208.468149 449770.726124, 200228.311938 449721.11665)"
4187,장충단로,1020020200,버티고개삼거리,국립극장,584.0,2.0,27.165737903225804,"LINESTRING(200269.983897 449762.788608, 200164.459188 449843.208372, 199998.194337 450009.03674, 199988.47872 450021.239495, 199981.206743 450033.738105, 199976.200693 450047.280702, 199973.2284 450059.413766, 199973.974769 450073.474304, 199977.043162 450088.889633, 199985.215624 450108.929965, 199996.415067 450127.361965, 200058.318109 450188.343517)"
4188,장터길,1030010303,금호역,주택은행금호동지점,258.0,0.0,18.53611868759601,"LINESTRING(201469.14 449880.28, 201490.04 449874.65, 201512.52 449870.75, 201534.99 449868.34, 201564.99 449865.63, 201609.83 449863.24, 201725.62 449861.69)"
4189,장터길,1030010304,주택은행금호동지점,금남시장,195.0,0.0,13.888438220046085,"LINESTRING(201725.61 449861.69, 201865.43 449859.52, 201920.6 449853.68)"
4190,장터길,1030010403,주택은행금호동지점,금호역,256.0,0.0,22.709260304659498,"LINESTRING(201725.78 449873.69, 201610.23 449875.23, 201565.85 449877.6, 201536.17 449880.28, 201514.19 449882.64, 201492.64 449886.38, 201470.92 449892.38)"
4191,장터길,1030010404,금남시장,주택은행금호동지점,196.0,0.0,18.06483347734255,"LINESTRING(201921.86 449865.61, 201866.16 449871.51, 201725.79 449873.69)"
4192,장한로,1050004300,장안동사거리,장한평역,1361.0,3.0,22.98676104870712,"LINESTRING(206327.310531 452540.688526, 206311.185149 452492.680049, 205973.389044 451835.996108, 205883.885107 451669.697506, 205744.7583 451416.383929, 205703.60911 451331.40752)"
4193,장한로,1050004400,장한평역,장안동사거리,1363.0,3.0,23.600985343061957,"LINESTRING(205714.409447 451326.177537, 205755.424491 451410.876923, 205894.427684 451663.965431, 205984.008829 451830.407487, 206322.271482 452487.998408, 206338.685989 452536.867667)"
4194,장한로,1050009500,장안동삼거리,장안동사거리,724.0,3.0,24.19737209581413,"LINESTRING(206374.251094 453262.257848, 206338.507198 452602.946992, 206333.719141 452566.172237, 206327.180427 452540.245343)"
4195,장한로,1050009600,장안동사거리,장안동삼거리,726.0,3.0,26.376830709165386,"LINESTRING(206338.816094 452537.31085, 206345.527519 452563.922565, 206350.465129 452601.845965, 206386.233498 453261.608234)"
4196,전농로,1050003900,답십리1동,답심리삼거리,110.0,3.0,14.078976934523808,"LINESTRING(204906.7497 451843.617938, 204884.195243 451819.575357, 204861.640786 451795.532775, 204831.568177 451763.476)"
4197,전농로,1050004000,답심리삼거리,답십리1동,110.0,2.0,11.583613767281106,"LINESTRING(204840.319983 451755.26589, 204862.87444 451779.308472, 204885.428897 451803.351053, 204915.501506 451835.407829)"
4198,전농로,1050004900,답십리사거리,답십리1동,797.0,2.0,20.948315244175625,"LINESTRING(205067.811404 452598.400891, 205032.262538 452062.580927, 204998.282892 451941.193458, 204906.749636 451843.61787)"
4199,전농로,1050005000,답십리1동,답십리사거리,805.0,2.0,23.648300587237586,"LINESTRING(204915.50157 451835.407897, 205009.046189 451935.127623, 205044.153824 452060.544671, 205079.785081 452597.6065)"
4200,전농로,1050009100,전농동사거리,답십리사거리,516.0,2.0,20.474072412634406,"LINESTRING(205101.939479 453112.872395, 205091.701055 452958.530929, 205081.462632 452804.189462, 205067.8114 452598.40084)"
4201,전농로,1050009200,답십리사거리,전농동사거리,516.0,2.0,21.56776467293907,"LINESTRING(205079.785084 452597.606551, 205090.023508 452751.948018, 205100.261931 452906.289485, 205113.913163 453112.078107)"
4202,전농로,1050012100,서울시립대앞,전농동사거리,754.0,2.0,22.849265560995903,"LINESTRING(204728.544165 453764.716881, 205094.349606 453126.178242, 205102.561987 453109.787515)"
4203,전농로,1050012200,전농동사거리,서울시립대앞,755.0,2.0,22.273542082693293,"LINESTRING(205113.290654 453115.162987, 205104.928363 453131.852913, 204738.956571 453770.68193)"
4204,전농로,1050014500,떡전교사거리,서울시립대앞,312.0,2.0,19.384048731118792,"LINESTRING(204544.278922 454006.601593, 204573.390275 453991.66884, 204615.166216 453965.225238, 204728.527516 453764.746134)"
4205,전농로,1050014600,서울시립대앞,떡전교사거리,320.0,2.0,21.206214469726063,"LINESTRING(204738.97322 453770.652677, 204624.129358 453973.753689, 204579.349949 454002.098445, 204549.755841 454017.278828)"
4206,정동길,1010015100,정동사거리,정동제일교회,524.0,1.0,21.377995943740398,"LINESTRING(197281.058824 452095.855874, 197301.454163 452058.252971, 197322.139409 452009.069695, 197337.545646 451980.983908, 197362.117721 451948.645858, 197394.247018 451915.949983, 197421.292629 451894.579386, 197478.046122 451864.136437, 197517.876063 451839.802795, 197647.783119 451739.27693)"
4207,정동길,1010015200,정동제일교회,정동사거리,519.0,1.0,18.64111412730415,"LINESTRING(197655.127035 451748.767288, 197524.696747 451849.698046, 197484.015042 451874.552063, 197427.899932 451904.652579, 197402.277998 451924.89823, 197371.211147 451956.512924, 197347.638702 451987.535412, 197332.959708 452014.295426, 197312.285524 452063.4524, 197291.607142 452101.577148)"
4208,정릉로,1005003300,길음교,돈암1동주민센터,413.0,3.0,37.857985199052735,"LINESTRING(201954.280111 455781.611678, 201986.897169 455777.804188, 202020.021498 455778.359998, 202059.377413 455782.718409, 202103.317351 455792.572435, 202142.204729 455808.510169, 202171.3964 455824.948717, 202201.150862 455845.556248, 202228.32987 455867.607574, 202258.416962 455903.251039, 202282.519566 455940.059111, 202294.912289 455962.2699)"
4209,정릉로,1005003400,돈암1동주민센터,길음교,395.0,3.0,46.43612728014593,"LINESTRING(202280.549843 455981.757517, 202280.177696 455981.013605, 202263.687486 455951.459119, 202240.74375 455916.420801, 202212.857154 455883.384211, 202187.938307 455863.166637, 202159.710789 455843.616646, 202132.598969 455828.349314, 202096.691908 455813.633043, 202055.74852 455804.451027, 202018.623118 455800.339631, 201987.871442 455799.823633, 201959.219048 455802.684591)"
4210,정릉로,1005003500,돈암1동주민센터,종암사거리,666.0,3.0,20.275691932283667,"LINESTRING(202294.912289 455962.2699, 202299.631176 455970.727298, 202322.979242 456017.399441, 202341.476586 456045.720597, 202363.739077 456070.21888, 202387.89059 456088.642794, 202416.676452 456104.23177, 202431.881694 456109.76918, 202463.236346 456118.848515, 202486.728649 456122.300625, 202516.639979 456121.320282, 202548.139137 456114.224112, 202590.976989 456102.330614, 202672.006549 456069.455897, 202702.880831 456054.463114, 202746.072467 456029.947795, 202820.870773 455982.975485, 202851.176027 455965.619919)"
4211,정릉로,1005003600,종암사거리,돈암1동주민센터,689.0,3.0,41.1756372327829,"LINESTRING(202860.765153 455985.480629, 202832.192043 456001.844211, 202757.357884 456048.839036, 202713.12632 456073.944612, 202680.957019 456089.566266, 202598.078452 456123.191148, 202553.50262 456135.567179, 202519.442725 456143.240235, 202485.479804 456144.353369, 202458.547767 456140.395802, 202424.353464 456130.441039, 202407.625232 456124.34899, 202375.908522 456107.172814, 202348.803947 456086.496165, 202324.015925 456059.218714, 202303.869056 456028.371984, 202280.549843 455981.757517)"
4212,정릉로,1070012300,아리랑고개입구,길음교,824.0,3.0,40.21704194668459,"LINESTRING(201170.925303 455995.286581, 201195.770629 455989.044696, 201218.14583 455986.581015, 201239.893398 455988.048611, 201322.810226 455997.964752, 201348.622185 455997.96891, 201373.878798 455993.438157, 201818.052295 455825.390869, 201906.219293 455789.775064, 201942.122482 455783.130485, 201954.280111 455781.611678)"
4213,정릉로,1070012400,길음교,아리랑고개입구,822.0,3.0,43.478405969982084,"LINESTRING(201959.219048 455802.684591, 201932.998319 455807.653861, 201909.822779 455812.020277, 201822.098667 455836.690097, 201377.088516 456005.053923, 201349.689036 456009.969082, 201322.094262 456009.964637, 201238.776202 456000.000512, 201218.400517 455998.625495, 201197.899149 456000.882852, 201173.849198 456006.924915)"
4214,정릉로,1070013100,정릉입구,아리랑고개입구,176.0,3.0,42.17760024641577,"LINESTRING(201031.308598 456102.98812, 201053.774633 456087.461356, 201077.846518 456069.312349, 201127.954185 456021.49735, 201148.932431 456006.852871, 201169.556159 455995.81567)"
4215,정릉로,1070013200,아리랑고개입구,정릉입구,174.0,3.0,41.0384311795955,"LINESTRING(201175.218341 456006.395826, 201155.21983 456017.098429, 201135.575039 456030.81205, 201085.62692 456078.474803, 201060.801028 456097.192293, 201038.131201 456112.859902)"
4216,정릉로,1070013300,봉국사,정릉입구,441.0,2.0,47.105979550691245,"LINESTRING(200642.508621 456288.778855, 200663.937837 456269.06136, 200684.306305 456255.770316, 200706.409271 456245.850309, 200744.343371 456238.198164, 200820.135454 456232.853851, 200834.919303 456229.269888, 200856.916897 456217.101005, 200926.780852 456172.465701, 201031.398532 456102.92716)"
4217,정릉로,1070013400,정릉입구,봉국사,439.0,3.0,26.749769073220687,"LINESTRING(201038.041267 456112.920862, 200933.333092 456182.519554, 200863.057738 456227.417697, 200839.315419 456240.551746, 200821.98401 456244.753299, 200745.958508 456250.114072, 200710.098064 456257.347915, 200690.077101 456266.3335, 200671.329938 456278.566593, 200650.633883 456297.60949)"
4218,정릉로,1070014700,정릉3동주민센터앞,봉국사,359.0,2.0,38.248842197900665,"LINESTRING(200346.280428 456460.339278, 200376.0204 456462.037606, 200410.575397 456458.358189, 200459.008583 456447.037003, 200501.21103 456426.658834, 200543.318609 456396.842261, 200642.253043 456289.02847)"
4219,정릉로,1070014800,봉국사,정릉3동주민센터앞,366.0,2.0,32.499448492703536,"LINESTRING(200650.88946 456297.359874, 200546.562597 456405.506145, 200501.83615 456434.329855, 200460.101464 456453.706673, 200410.95423 456466.614027, 200375.963141 456470.113136, 200345.375352 456468.462573)"
4220,정릉로,1070015100,정릉3동주민센터앞,고려대보건과학대학,203.0,2.0,22.96185878296211,"LINESTRING(200344.363645 456468.320884, 200322.400617 456461.736396, 200297.264916 456454.554767, 200274.27026 456452.677652, 200247.000622 456453.893884, 200215.189159 456464.814237, 200151.580447 456493.027778)"
4221,정릉로,1070015200,고려대보건과학대학,정릉3동주민센터앞,207.0,2.0,23.986278401817717,"LINESTRING(200148.723275 456484.829525, 200211.179016 456458.968945, 200244.571259 456447.505936, 200271.106828 456444.44414, 200295.798464 456446.459784, 200325.321008 456454.39566, 200346.280428 456460.339278)"
4222,정릉로,1070016100,국민대학교앞,고려대보건과학대학,725.0,3.0,29.95902098534306,"LINESTRING(199494.613437 456794.361172, 199659.189087 456697.70227, 199741.310758 456659.085532, 199844.556913 456616.228637, 200148.6392 456484.865089)"
4223,정릉로,1070016200,고려대보건과학대학,국민대학교앞,723.0,2.0,30.839936187916024,"LINESTRING(200151.580447 456493.027778, 199849.439065 456624.861964, 199746.166829 456670.062559, 199664.79264 456708.327803, 199500.690657 456804.70851)"
4224,정릉천동로,1050012300,삼일교,제기동역,528.0,2.0,23.872656730030727,"LINESTRING(203169.001821 453700.23375, 203156.371526 453633.303746, 203093.613571 453351.373845, 203075.872872 453217.244395, 203077.797213 453181.705776)"
4225,정릉천동로,1050012400,제기동역,삼일교,525.0,2.0,21.76447669450845,"LINESTRING(203089.77966 453182.3546, 203087.915702 453216.778062, 203105.441058 453349.279396, 203168.127223 453630.886792, 203180.793697 453698.008516)"
4226,정릉천동로,1050014700,제기동한신아파트,삼일교,426.0,2.0,21.16575058403738,"LINESTRING(203262.086964 454116.334692, 203241.270939 454030.567432, 203169.0364 453700.403504)"
4227,정릉천동로,1050014800,삼일교,제기동한신아파트,426.0,2.0,25.761258128520225,"LINESTRING(203180.759118 453697.838762, 203252.964533 454027.869575, 203273.748419 454113.504415)"
4228,제기로,1050015300,제기동한신아파트,고대앞사거리,370.0,2.0,21.67242704333077,"LINESTRING(203267.64447 454120.913329, 203156.67274 454115.854769, 203045.70101 454110.796209, 202897.738704 454104.051461)"
4229,제기로,1050015400,고대앞사거리,제기동한신아파트,370.0,2.0,25.795231446812597,"LINESTRING(202898.285147 454092.063909, 203009.256877 454097.12247, 203120.228607 454102.18103, 203268.190913 454108.925778)"
4230,제기로,1050015500,영휘원,떡전교사거리,760.0,2.0,23.044855638760882,"LINESTRING(203804.987458 454126.171968, 204107.201255 454139.038123, 204522.586717 454017.728775, 204544.278902 454006.601603)"
4231,제기로,1050015600,떡전교사거리,영휘원,766.0,2.0,23.34917095494112,"LINESTRING(204549.755861 454017.278818, 204527.047241 454028.927378, 204108.666787 454151.111385, 203804.477044 454138.161108)"
4232,제기로,1050015700,홍파초교,제기동한신아파트,124.0,2.0,29.722230502752176,"LINESTRING(203391.3529 454120.631229, 203366.733355 454123.330596, 203267.771447 454120.917771)"
4233,제기로,1050015800,제기동한신아파트,홍파초교,122.0,3.0,16.55014804947517,"LINESTRING(203268.063936 454108.921336, 203366.223387 454111.314596, 203390.045019 454108.702715)"
4234,제기로,1050015900,영휘원,홍파초교,415.0,2.0,22.26244057219662,"LINESTRING(203804.551841 454138.163825, 203565.254766 454130.965322, 203426.573254 454124.750487, 203390.026611 454120.629182)"
4235,제기로,1050016000,홍파초교,영휘원,414.0,2.0,18.627985919098823,"LINESTRING(203391.371308 454108.704762, 203427.515288 454112.78066, 203565.703813 454118.973402, 203804.91266 454126.16925)"
4236,조원중앙로,1200005100,조원동주민센터앞,구로전화국,535.0,2.0,23.889333797363037,"LINESTRING(191823.7345 442701.501406, 191509.830246 442302.533056, 191497.352397 442278.685171)"
4237,조원중앙로,1200005200,구로전화국,조원동주민센터앞,532.0,2.0,24.94771798195085,"LINESTRING(191507.984922 442273.12195, 191519.947884 442295.985775, 191833.16539 442694.081277)"
4238,조원중앙로,1200007500,신림현대아파트,조원동주민센터앞,206.0,2.0,20.179064884152588,"LINESTRING(191937.575918 442867.054783, 191939.013043 442845.797777, 191903.920143 442804.112132, 191823.72227 442701.485808)"
4239,조원중앙로,1200007600,조원동주민센터앞,신림현대아파트,258.0,2.0,27.592544602854584,"LINESTRING(191833.177621 442694.096875, 191913.240961 442796.551041, 191951.312417 442841.77481, 192006.046275 442884.212638)"
4240,종로,1000000300,종로구청입구,종로1가,325.0,4.0,19.595574260752688,"LINESTRING(198172.048443 452291.407253, 198269.679917 452292.104626, 198367.311391 452292.801998, 198497.486689 452293.731829)"
4241,종로,1000000400,종로1가,종로구청입구,325.0,4.0,20.629472662250386,"LINESTRING(198497.400976 452305.731523, 198399.769503 452305.03415, 198302.138029 452304.336777, 198171.96273 452303.406947)"
4242,종로,1000000500,종로2가,종로1가,415.0,4.0,24.587488431259597,"LINESTRING(198912.325013 452301.38079, 198787.879536 452302.685956, 198663.434059 452303.991123, 198497.506757 452305.731346)"
4243,종로,1000000600,종로1가,종로2가,415.0,4.0,20.851331253200204,"LINESTRING(198497.380909 452293.732006, 198621.826386 452292.426839, 198746.271863 452291.121672, 198912.199165 452289.38145)"
4244,종로,1000001100,종로3가,종로2가,393.0,4.0,18.17514972158218,"LINESTRING(199304.287907 452326.582211, 199186.564745 452319.018179, 199068.841582 452311.454148, 198911.877366 452301.368773)"
4245,종로,1000001200,종로2가,종로3가,393.0,4.0,23.76051259280594,"LINESTRING(198912.646812 452289.393467, 199030.369974 452296.957498, 199148.093136 452304.52153, 199305.057353 452314.606905)"
4246,종로,1000001300,종로구청입구,세종대로사거리,204.0,4.0,28.362667082693292,"LINESTRING(198171.942762 452303.406771, 198110.813381 452302.766671, 198049.684 452302.126571, 197968.178159 452301.273105)"
4247,종로,1000001400,세종대로사거리,종로구청입구,204.0,4.0,25.401287738415263,"LINESTRING(197968.303807 452289.273763, 198029.433188 452289.913863, 198090.562569 452290.553962, 198172.06841 452291.407429)"
4248,종로,1000001500,종로4가,종로3가,499.0,4.0,27.33882650089606,"LINESTRING(199801.918114 452362.074623, 199632.937091 452347.185763, 199304.297217 452326.582802)"
4249,종로,1000001600,종로3가,종로4가,499.0,4.0,24.71046323764721,"LINESTRING(199305.048042 452314.606314, 199633.839265 452335.218763, 199802.971349 452350.120934)"
4250,종로,1000001700,종로5가,종로4가,368.0,4.0,23.552300563236052,"LINESTRING(200169.031256 452390.097104, 200050.630294 452384.053437, 199801.916567 452362.074487)"
4251,종로,1000001800,종로4가,종로5가,368.0,4.0,26.754564884152586,"LINESTRING(199802.972896 452350.12107, 200051.464612 452372.080402, 200169.642988 452378.112707)"
4252,종로,1000001900,흥인지문,종로5가,629.0,4.0,20.485751744111624,"LINESTRING(200792.993145 452427.624051, 200758.79424 452409.418488, 200733.83662 452405.83269, 200169.170043 452390.102579)"
4253,종로,1000002000,종로5가,흥인지문,634.0,3.0,23.58344572452637,"LINESTRING(200169.504201 452378.107232, 200734.860362 452393.856553, 200762.579452 452397.839108, 200798.632039 452417.031465)"
4254,종로,1000002100,동묘앞역,흥인지문,616.0,3.0,21.92604120263697,"LINESTRING(201379.710034 452615.030178, 201087.283036 452505.33462, 200968.922496 452471.907311, 200917.861379 452462.938988, 200829.647137 452441.524369, 200793.692079 452427.940549)"
4255,종로,1000002200,흥인지문,동묘앞역,616.0,3.0,18.859341213837684,"LINESTRING(200797.933104 452416.714967, 200833.196505 452430.037478, 200920.317293 452451.186654, 200971.598041 452460.193553, 201091.027646 452493.922787, 201383.924709 452603.794676)"
4256,종로,1000002300,신설동역,동묘앞역,728.0,3.0,20.862571364567334,"LINESTRING(202048.687642 452899.589729, 201813.904243 452783.645744, 201538.913909 452666.525639, 201379.971046 452615.121287)"
4257,종로,1000002400,동묘앞역,신설동역,730.0,3.0,24.72102269745264,"LINESTRING(201383.663697 452603.703567, 201543.119796 452655.273907, 201818.915972 452772.737225, 202054.001064 452888.830195)"
4258,종로1길,1000008500,종로구청,역사박물관,253.0,2.0,24.06694589253712,"LINESTRING(198167.030575 452553.335245, 198144.46773 452553.335245, 198120.589306 452561.245383, 198110.679681 452577.594757, 198109.226165 452643.557819, 198107.86408 452763.758097)"
4259,종로1길,1000008600,역사박물관,종로구청,274.0,2.0,23.493518337173583,"LINESTRING(198095.86485 452763.622125, 198097.227663 452643.357647, 198098.753325 452574.120453, 198112.91528 452550.755384, 198147.288086 452545.579267, 198170.137059 452545.087633)"
